"var3","var4","Class"
-1.33575163424152,-1.31105214820513,"setosa"
-1.33575163424152,-1.31105214820513,"setosa"
-1.16580867823115,-1.0486667949953,"setosa"
-1.33575163424152,-1.31105214820513,"setosa"
-1.27910398223806,-1.31105214820513,"setosa"
-1.50569459025189,-1.44224482481005,"setosa"
-1.44904693824843,-1.31105214820513,"setosa"
-1.27910398223806,-1.0486667949953,"setosa"
-1.27910398223806,-1.17985947160021,"setosa"
-1.16580867823115,-1.31105214820513,"setosa"
-1.22245633023461,-1.31105214820513,"setosa"
-1.22245633023461,-1.0486667949953,"setosa"
-1.33575163424152,-1.31105214820513,"setosa"
-1.27910398223806,-1.0486667949953,"setosa"
-1.27910398223806,-1.31105214820513,"setosa"
-1.39239928624498,-1.31105214820513,"setosa"
-1.33575163424152,-1.44224482481005,"setosa"
-1.27910398223806,-1.31105214820513,"setosa"
-1.39239928624498,-1.17985947160021,"setosa"
-1.22245633023461,-0.786281441785465,"setosa"
0.533620881872567,0.263259971053865,"versicolor"
0.420325577865652,0.394452647658782,"versicolor"
0.137087317848366,0.132067294448949,"versicolor"
0.420325577865652,0.132067294448949,"versicolor"
0.533620881872567,0.525645324263698,"versicolor"
0.0804396658449091,0.263259971053865,"versicolor"
-0.146150942168919,-0.2615107353658,"versicolor"
0.250382621855281,0.394452647658782,"versicolor"
-0.0895032901654623,0.132067294448949,"versicolor"
0.193734969851823,-0.2615107353658,"versicolor"
0.590268533876024,0.788030677473531,"versicolor"
0.137087317848366,0.132067294448949,"versicolor"
0.307030273858738,0.132067294448949,"versicolor"
0.420325577865652,0.394452647658782,"versicolor"
-0.0328556381620051,-0.2615107353658,"versicolor"
0.533620881872567,0.394452647658782,"versicolor"
0.137087317848366,0.132067294448949,"versicolor"
0.137087317848366,0.000874617844032679,"versicolor"
0.250382621855281,0.132067294448949,"versicolor"
-0.429389202186205,-0.130318058760883,"versicolor"
0.760211489886395,0.919223354078447,"virginica"
1.04344974990368,0.788030677473531,"virginica"
1.1567450539106,1.3128013838932,"virginica"
0.420325577865652,0.656838000868614,"virginica"
1.32668800992097,1.70637941370794,"virginica"
0.760211489886395,1.05041603068336,"virginica"
0.760211489886395,1.57518673710303,"virginica"
0.873506793893309,1.44399406049811,"virginica"
1.10009740190714,1.44399406049811,"virginica"
0.646916185879481,0.788030677473531,"virginica"
1.27004035791751,0.788030677473531,"virginica"
0.646916185879481,0.788030677473531,"virginica"
1.1567450539106,0.525645324263698,"virginica"
1.32668800992097,0.919223354078447,"virginica"
1.04344974990368,0.263259971053865,"virginica"
0.986802097900224,0.788030677473531,"virginica"
0.590268533876024,0.788030677473531,"virginica"
1.04344974990368,1.57518673710303,"virginica"
0.760211489886395,0.919223354078447,"virginica"
0.703563837882938,0.919223354078447,"virginica"
